time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,note,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2023-03-04T15:49Z,31.0,-66.0,10.0,484.0,S,True,2023-03-04T08:36:00-CME-001,Leading edge measurement of the jet using two-spacecraft triangulation to determine the longitude.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.9,2023-03-04T15:43Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24082/-1
2023-03-04T19:57Z,-2.0,85.0,45.0,894.0,C,True,2023-03-04T15:48:00-CME-001,Updated measurement using SOHO and STEREO A coronagraph imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.6,2023-03-04T17:54Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24090/-1
2023-03-05T19:07Z,-48.0,-127.0,35.0,488.0,S,True,2023-03-05T10:12:00-CME-001,Measurement based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery. The longitude may vary +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2023-03-05T17:32Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24097/-1
2023-03-06T00:37Z,10.0,105.0,21.0,393.0,S,True,2023-03-05T15:27:00-CME-001,"As the source is not visible on the Earth-facing disk, this longitude is based on the best fit between SOHO LASCO C2 and STEREO A COR2 and may therefore vary by +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-03-05T20:21Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24105/-1
2023-03-06T06:27Z,-7.0,65.0,35.0,970.0,C,True,2023-03-06T03:12:00-CME-001,This measurement focuses on the bright bulk portion of the CME. The longitude was based on the source location.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,22.0,2023-03-06T13:52Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24115/-1
2023-03-06T18:19Z,-54.0,82.0,31.0,308.0,S,True,2023-03-06T06:00:00-CME-001,Only early imagery was available for this CME as the leading edge becomes diffuse quickly.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-03-06T18:00Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24126/-1
2023-03-06T14:46Z,-41.0,105.0,42.0,600.0,C,True,2023-03-06T08:36:00-CME-001,"Measurement of the bulk portion of the CME. Parameters were based on the best fit between SOHO LASCO C3 and STEREO A COR2, longitude may vary +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2023-03-06T17:52Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24124/-1
2023-03-06T22:51Z,-41.0,104.0,17.0,398.0,S,True,2023-03-06T13:36:00-CME-001,"Measurement based on the best fit between SOHO LASCO C2 and STEREO A COR2, longitude may vary +/- 10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-03-06T18:59Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24129/-1
2023-03-07T20:31Z,-47.0,117.0,15.0,638.0,C,True,2023-03-07T14:48:00-CME-001,"Measurement taken using best fit between coronagraphs and with farsided source location in mind. In white light imagery, the front of this CME is visible, but the sides (and therefore the width of the CME) are trickier to see. The sides of this CME are slightly clearer in difference imagery for both coronagraphs.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-07T19:39Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24135/-1
2023-03-08T01:14Z,39.0,75.0,40.0,803.0,C,True,2023-03-07T20:53:00-CME-001,Measurement includes the much fainter more southern part of the CME,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-03-08T14:17Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24142/-1
2023-03-08T00:02Z,63.0,180.0,14.0,1182.0,O,True,2023-03-07T21:36:00-CME-001,Very uncertain analysis because of the faintness of the CME front and the absence of a clear front.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-08T18:46Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24145/-1
2023-03-08T20:03Z,33.0,-76.0,13.0,1062.0,O,True,2023-03-08T16:48:00-CME-001,"Based off of best fit between SOHO LASCO C2, C3 and STEREO A COR2 difference imagery. Some uncertainty with parameters is possible due to faintness of front.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-09T14:16Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24151/-1
2023-03-09T01:31Z,60.0,73.0,10.0,749.0,C,True,2023-03-08T20:12:00-CME-001,"Measurement based off of best fit between SOHO LASCO C2, C3, and STEREO A COR2 imagery.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-09T20:03Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24162/-1
2023-03-09T02:11Z,-39.0,155.0,20.0,955.0,C,True,2023-03-08T22:12:00-CME-001,"Based off of the best fit between SOHO LASCO C2, C3, and STEREO A COR2 imagery. Some uncertainty with parameters due to faintness of event.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.3,2023-03-09T20:15Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24164/-1
2023-03-09T15:48Z,17.0,160.0,52.0,1382.0,O,True,2023-03-09T13:25:00-CME-001,Wide leading edge measurement which considers that nearly the entirety of the eastern shock is attributed to the northwestern portion of the CME.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.4,2023-03-09T18:26Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24154/-1
2023-03-09T15:41Z,-4.0,168.0,45.0,1559.0,O,True,2023-03-09T13:48:00-CME-001,These parameters are based off of the best fit of the faint more southern shock feature and bulk seen to the SW in SOHO LASCO C3 and STEREO A COR2. There is a higher degree of uncertainty with these parameters due to the overlapping nature of one or more CMEs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,23.3,2023-03-09T18:37Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24156/-1
2023-03-09T22:59Z,-47.0,168.0,33.0,1248.0,O,True,2023-03-09T20:12:00-CME-001,Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,23.0,2023-03-10T13:57Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24170/-1
2023-03-09T23:19Z,-43.0,136.0,25.0,1142.0,O,True,2023-03-09T20:53:00-CME-001,Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR2 difference imagery in SWPC_CAT since no source longitude is known for this CME based on available EUV imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2023-03-10T17:13Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24175/-1
2023-03-10T02:37Z,-17.0,-158.0,34.0,944.0,C,True,2023-03-09T23:12:00-CME-001,"Because there was no source location visible in available coronagraph imagery, parameters were obtained using the best fit between SOHO LASCO C2/C3 and STEREO A COR2 difference imagery in SWPC_CAT. Due to the lack of visible source location, parameters may vary by +/- 10 degrees longitude.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2023-03-10T13:18Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24167/-1
2023-03-10T02:43Z,26.0,-66.0,15.0,1170.0,O,True,2023-03-09T23:48:00-CME-001,"Based on best fit between coronagraphs, faint front may cause slight uncertainty with parameters.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.2,2023-03-10T20:43Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24183/-1
2023-03-10T18:57Z,-3.0,70.0,30.0,654.0,C,True,2023-03-10T13:36:00-CME-001,Measurement of the leading edge obtained using source location as best fit in the coronagraphs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.0,2023-03-10T17:34Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24177/-1
2023-03-11T00:44Z,-30.0,38.0,46.0,515.0,C,True,2023-03-10T17:24:00-CME-001,"Updated measurement of the southwestern leading edge using SOHO C2, SOHO C3 and STEREO A COR2 images nearly out to the field of view. The measurement does not track the northwestern and due western portions as well, possibly indicating some deflection inherent in the eruption.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,19.7,2023-03-11T13:33Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24187/-1
2023-03-11T17:24Z,-26.0,155.0,18.0,694.0,C,True,2023-03-11T12:36:00-CME-001,Leading edge measurement of the CME using triangulation between SOHO and STEREO A to approximate the source longitude.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.1,2023-03-11T15:06Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24191/-1
2023-03-11T22:27Z,-54.0,46.0,35.0,639.0,C,True,2023-03-11T16:48:00-CME-001,Early analysis.,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,,2023-03-12T13:07Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24195/-1
2023-03-12T09:33Z,31.0,-107.0,48.0,673.0,C,True,2023-03-12T04:00:00-CME-001,Analysis based on the best fit in swpc_cat but is consistent with the source location of the erupting filament.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-12T14:34Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24197/-1
2023-03-12T23:37Z,-38.0,-3.0,27.0,793.0,C,True,2023-03-12T19:24:00-CME-001,Analysis based on the best fit in swpc_cat with both coronagraphs.,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-03-13T18:59Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24221/-1
2023-03-13T05:13Z,16.0,-160.0,50.0,2127.0,R,True,2023-03-13T03:36:00-CME-001,This is a measurement of the leading edge of the CME and does not encompass the full shock halo. Measurement using approximate source longitude of AR 13234 that has rotated off the Earth-facing disk based on NSO GONG data. The majority of the CME appears to be directed towards the east in SOHO LASCO C2/C3 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,29.0,2023-03-13T18:57Z,5,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24224/-1
2023-03-13T15:25Z,31.0,31.0,39.0,750.0,C,True,2023-03-13T10:53:00-CME-001,"Updated measurement of the CME bulk using STEREO A and SOHO spacecraft to triangulate the source. This measurement disregards some faster outer shock material, especially along the left hand boundary.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.1,2023-03-13T15:53Z,3,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24217/-1
2023-03-14T01:40Z,-5.0,90.0,23.0,610.0,C,True,2023-03-13T19:48:00-CME-001,Measurement based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 as there is no precise source location to reference. Longitude may vary +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-03-15T15:24Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24255/-1
2023-03-14T03:48Z,63.0,59.0,24.0,465.0,S,True,2023-03-13T20:00:00-CME-001,Measurement based on the best fit between SOHO LASCO C3 and STEREO A COR2.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-03-15T15:51Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24260/-1
2023-03-14T16:47Z,-18.0,94.0,19.0,391.0,S,True,2023-03-14T08:00:00-CME-001,Measurement using best fit between coronagraphs. Front becomes diffuse halfway through STEREO A COR2 field of view. CME is barely emerging in three frames of SOHO LASCO C3.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-14T19:42Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24239/-1
2023-03-14T23:07Z,71.0,156.0,24.0,557.0,C,True,2023-03-14T17:00:00-CME-001,"There are only a few usable frames available for this event. Also, the leading edge becomes diffuse and hard to track. However, multiple measurements suggest this is likely a far-sided event with speeds ranging from 557 to 576 km/s.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-03-15T15:19Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24253/-1
2023-03-14T23:52Z,-10.0,131.0,32.0,609.0,C,True,2023-03-14T18:38:00-CME-001,"This measurement is wider and includes a fainter component to the south of the main, brighter portion of the CME that was previously measured.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2023-03-15T16:37Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24263/-1
2023-03-15T04:49Z,2.0,107.0,19.0,506.0,C,True,2023-03-14T22:12:00-CME-001,"This measurement is based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT. Because the source location is not known, this measurement is approximate and the longitude may vary by +/- 10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-03-15T15:09Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24251/-1
2023-03-15T13:00Z,18.0,-109.0,20.0,663.0,C,True,2023-03-15T08:12:00-CME-001,Parameters obtained using knowledge of source location beyond the east limb in SDO AIA imagery and the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-03-15T16:50Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24265/-1
2023-03-17T02:37Z,-51.0,35.0,31.0,606.0,C,True,2023-03-16T21:12:00-CME-001,No STEREO A COR2 imagery was used due to lack of available difference imagery. This measurement is based on the source location of the filament eruption and parameters were confirmed using a preliminary measurement in StereoCAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.1,2023-03-17T16:18Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24278/-1
2023-03-17T17:33Z,20.0,-80.0,28.0,354.0,S,True,2023-03-17T07:14:00-CME-001,No SOHO LASCO C3 difference imagery was available for this measurement. Parameters based on source location with minor adjustments for best fit between SOHO LASCO C2 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.8,2023-03-17T17:32Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24281/-1
2023-03-17T11:33Z,-30.0,-85.0,12.0,1017.0,O,True,2023-03-17T08:03:00-CME-001,Only one frame of SOHO LASCO C3 and one frame of STEREO A COR2 were used for this measurement due to lack of available imagery. SOHO LASCO C2 was primarily used for this measurement. The leading edge of this CME appears faint and diffuse in later imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2023-03-17T19:14Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24284/-1
2023-03-17T16:42Z,-48.0,85.0,32.0,623.0,C,True,2023-03-17T10:30:00-CME-001,There's a higher degree of uncertainty with these parameters due to the limited available imagery in the STEREO A and SOHO LASCO C3 coronagraphs. The longitude may vary by +/- 20 degrees depending on the fit. There could also be a wider shock portion that was not included in this measurement due to faintness and limited imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-17T19:24Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24288/-1
2023-03-17T19:58Z,-68.0,36.0,31.0,417.0,S,True,2023-03-17T10:58:00-CME-001,These parameters have a higher degree of uncertainty due to limited imagery and the overlapping CME features between this CME and the CME seen at 2023-03-17T10:30Z. The more pointed portion of the front was excluded in this measurement in order to track a more consistent front throughout the measurement.,M2M_CATALOG,TE,0,SWPC_CAT,running difference,,,,2023-03-17T19:17Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24286/-1
2023-03-17T20:46Z,-3.0,-110.0,36.0,523.0,C,True,2023-03-17T13:32:00-CME-001,"SOHO LASCO C2 imagery and one frame of STEREO A COR2 imagery was used for this measurement. Difference imagery with a clear view of the leading edge was not available in SOHO LASCO C3. Due to lack of available imagery with the leading edge of this CME, these parameters are approximate and the longitude may vary by +/- 10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-03-17T20:04Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24291/-1
2023-03-18T04:21Z,-26.0,139.0,45.0,399.0,S,True,2023-03-17T19:43:00-CME-001,Measurement based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2. There is very limited imagery available for this event due to the ongoing STEREO A campaign and SOHO keyhole maneuver. Longitude may vary +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2023-03-18T14:51Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24300/-1
2023-03-18T03:05Z,-31.0,90.0,45.0,762.0,C,True,2023-03-17T22:24:00-CME-001,"Measurement based on the best fit between SOHO LASCO C2 and very limited STEREO A COR2 imagery, which is sparse due to an ongoing campaign. The leading edge of this event is unclear and thus difficult to track. Longitude may vary +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2023-03-18T14:40Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24298/-1
2023-03-18T14:01Z,74.0,90.0,27.0,496.0,S,True,2023-03-18T06:32:00-CME-001,Measurement based on the best fit between SOHO LASCO C2 and very limited STEREO A COR2 imagery. The longitude may therefore vary by +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-03-18T14:34Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24296/-1
2023-03-19T07:07Z,-46.0,-85.0,33.0,327.0,S,True,2023-03-18T17:51:00-CME-001,Leading edge measurement using SOHO and STEREO A spacecraft.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.8,2023-03-19T12:50Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24305/-1
2023-03-19T07:46Z,-30.0,-91.0,49.0,361.0,S,True,2023-03-18T21:49:00-CME-001,"Leading edge measurement using SOHO C2 and STEREO A COR2 imagery (no C3 imagery). The leading edge becomes entangled in the previous CME, likely making the velocity result very uncertain.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.6,2023-03-19T13:04Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24307/-1
2023-03-19T18:23Z,-63.0,141.0,38.0,471.0,S,True,2023-03-19T10:51:00-CME-001,Leading edge measurement of the CME using limited SOHO and STEREO A imagery due to a combined maneuver/campaign.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2023-03-19T13:24Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24309/-1
2023-03-20T00:43Z,-28.0,-49.0,10.0,571.0,C,True,2023-03-19T18:40:00-CME-001,Leading edge measurement which fits well relative to the potential source longitude.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.7,2023-03-20T18:42Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24327/-1
2023-03-20T08:02Z,-31.0,20.0,28.0,550.0,C,True,2023-03-20T02:41:00-CME-001,"Speculative one-spacecraft measurement of the faint CME; high uncertainty in measurements due to faintness of the CME and broad, expansive area of coronal restructuring that takes place on the solar disk.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.7,2023-03-20T13:18Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24314/-1
2023-03-20T18:30Z,-27.0,151.0,45.0,779.0,C,True,2023-03-20T14:14:00-CME-001,"Measurement of the much wider, faint, shock front surrounding the bulk.",M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,3.5,2023-03-20T15:52Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24319/-1
2023-03-20T19:41Z,27.0,-40.0,45.0,749.0,C,True,2023-03-20T14:42:00-CME-001,"Leading edge measurement with limited SOHO and STEREO A coronagraph imagery due to maneuver/campaign, respectively.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.1,2023-03-20T17:16Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24323/-1
2023-03-21T12:21Z,14.0,-49.0,31.0,481.0,S,True,2023-03-21T05:48:00-CME-001,,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-03-21T19:50Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24337/-1
2023-03-21T18:00Z,-14.0,107.0,20.0,608.0,C,True,2023-03-21T13:09:00-CME-001,,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-03-22T11:57Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24341/-1
2023-03-22T04:43Z,31.0,44.0,30.0,279.0,S,True,2023-03-21T16:09:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-22T13:41Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24345/-1
2023-03-22T13:41Z,8.0,-70.0,37.0,373.0,S,True,2023-03-22T04:00:00-CME-001,"Measurement made with more frames. After a few frames of C2/C3, front becomes very diffuse and is overlapped by later CMEs. STEREO-A still in campaign mode during this CME.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-22T17:12Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24351/-1
2023-03-22T13:24Z,6.0,-107.0,32.0,560.0,C,True,2023-03-22T07:24:00-CME-001,"CME front in COR2A is very faint and source has not been found, so there is a range of possible longitudes.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-22T19:32Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24354/-1
2023-03-22T14:24Z,8.0,-93.0,19.0,587.0,C,True,2023-03-22T08:00:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-22T14:01Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24347/-1
2023-03-25T05:22Z,28.0,112.0,34.0,542.0,C,True,2023-03-24T22:12:00-CME-001,,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-03-25T14:59Z,2,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24378/-1
2023-03-26T06:20Z,-43.0,-122.0,20.0,422.0,S,True,2023-03-25T20:48:00-CME-001,"Parameters obtained using the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT. Due to the lack of a source location in EUV imagery, the longitude may vary by approximately +/- 10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-03-26T13:56Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24383/-1
2023-03-26T12:03Z,-34.0,-35.0,18.0,518.0,C,True,2023-03-26T05:24:00-CME-001,Measurement of the leading edge using source location longitude.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2023-03-26T13:08Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24381/-1
2023-03-26T21:02Z,68.0,-136.0,19.0,446.0,S,True,2023-03-26T13:00:00-CME-001,Parameters obtained using the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT. The longitude may vary by +/- 10 degrees due to lack of a visible source in EUV imagery. Limited imagery was used for this measurement due to the CME faintness.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-03-26T16:24Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24386/-1
2023-03-27T06:27Z,20.0,28.0,31.0,252.0,S,True,2023-03-26T15:48:00-CME-001,The leading edge of this CME fades out in later SOHO LASCO C2 images and the CME was not visible in available SOHO LASCO C3 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.6,2023-03-26T19:58Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24389/-1
2023-03-27T13:58Z,-23.0,119.0,20.0,561.0,C,True,2023-03-27T07:36:00-CME-001,"Parameters obtained using best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT. Because there is no source location visible in EUV imagery, there is some uncertainty in this measurement and the longitude may vary by +/- 10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2023-03-27T15:46Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24395/-1
2023-03-28T03:17Z,25.0,-114.0,14.0,253.0,S,True,2023-03-27T14:12:00-CME-001,Measurement based on knowledge of source eruption beyond the east limb of the Earth-facing disk and the best fit between SOHO LASCO C2/C3 and STEREO A COR2.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-03-27T17:54Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24399/-1
2023-03-27T18:49Z,-38.0,68.0,13.0,757.0,C,True,2023-03-27T14:24:00-CME-001,"This CME does not have a clear leading edge but rather a faint, diffuse front that was used for this measurement.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.6,2023-03-27T17:10Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24397/-1
2023-03-28T06:26Z,25.0,100.0,37.0,567.0,C,True,2023-03-27T23:48:00-CME-001,Only a few frames are available in STEREO A COR2 due to a data gap so the best fit between SOHO LASCO C2/C3 and STEREO A COR2 was based on earlier imagery. The longitude may also vary +/-10 degrees as the source is far-sided.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-03-28T12:21Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24404/-1
2023-03-29T11:10Z,-13.0,100.0,39.0,393.0,S,True,2023-03-29T02:12:00-CME-001,"Measurement of the leading edge using SOHO LASCO C2/C3 imagery, as well as two frames of STEREO A COR2 where CME is visible after a data gap.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-03-29T15:41Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24413/-1
2023-03-29T18:27Z,0.0,117.0,21.0,420.0,S,True,2023-03-29T09:12:00-CME-001,"These parameters are based off of the best fit between SOHO LASCO C2, C3 and STEREO A COR2 imagery. However, the front is very faint/diffuse and may prove a higher uncertainty for these parameters.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.1,2023-03-29T19:29Z,1,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/24421/-1
